RXNORM_NAME,ClinVec_0,ClinVec_1,ClinVec_2,ClinVec_3,ClinVec_4,ClinVec_5,ClinVec_6,ClinVec_7,ClinVec_8,ClinVec_9,ClinVec_10,ClinVec_11,ClinVec_12,ClinVec_13,ClinVec_14,ClinVec_15,ClinVec_16,ClinVec_17,ClinVec_18,ClinVec_19,ClinVec_20,ClinVec_21,ClinVec_22,ClinVec_23,ClinVec_24,ClinVec_25,ClinVec_26,ClinVec_27,ClinVec_28,ClinVec_29,ClinVec_30,ClinVec_31,ClinVec_32,ClinVec_33,ClinVec_34,ClinVec_35,ClinVec_36,ClinVec_37,ClinVec_38,ClinVec_39,ClinVec_40,ClinVec_41,ClinVec_42,ClinVec_43,ClinVec_44,ClinVec_45,ClinVec_46,ClinVec_47,ClinVec_48,ClinVec_49,ClinVec_50,ClinVec_51,ClinVec_52,ClinVec_53,ClinVec_54,ClinVec_55,ClinVec_56,ClinVec_57,ClinVec_58,ClinVec_59,ClinVec_60,ClinVec_61,ClinVec_62,ClinVec_63,ClinVec_64,ClinVec_65,ClinVec_66,ClinVec_67,ClinVec_68,ClinVec_69,ClinVec_70,ClinVec_71,ClinVec_72,ClinVec_73,ClinVec_74,ClinVec_75,ClinVec_76,ClinVec_77,ClinVec_78,ClinVec_79,ClinVec_80,ClinVec_81,ClinVec_82,ClinVec_83,ClinVec_84,ClinVec_85,ClinVec_86,ClinVec_87,ClinVec_88,ClinVec_89,ClinVec_90,ClinVec_91,ClinVec_92,ClinVec_93,ClinVec_94,ClinVec_95,ClinVec_96,ClinVec_97,ClinVec_98,ClinVec_99,ClinVec_100,ClinVec_101,ClinVec_102,ClinVec_103,ClinVec_104,ClinVec_105,ClinVec_106,ClinVec_107,ClinVec_108,ClinVec_109,ClinVec_110,ClinVec_111,ClinVec_112,ClinVec_113,ClinVec_114,ClinVec_115,ClinVec_116,ClinVec_117,ClinVec_118,ClinVec_119,ClinVec_120,ClinVec_121,ClinVec_122,ClinVec_123,ClinVec_124,ClinVec_125,ClinVec_126,ClinVec_127
6-AMINOCAPROIC ACID,-9.301084,-10.15295,-7.6899385,-3.710394,-6.6273556,11.422783,-8.562272,-14.546692,-3.804873,-15.05767,4.348505,11.354531,-0.16510215,9.637402,10.047727,5.049302,0.95007753,8.962724,-6.6662765,-7.2885804,6.2394094,9.803761,15.067656,13.680694,8.107818,1.4426599,-2.722021,5.9164705,-6.571264,5.1662087,12.928508,0.59827375,2.6727283,-8.939187,-11.7421055,-1.8622428,-9.227579,-6.024634,0.30703646,14.067629,7.26894,8.500978,5.6361427,7.058237,-12.476034,0.6732054,3.2339268,8.63791,-5.1499453,-5.8931823,5.628702,-7.0802054,-6.2204123,-9.033389,-1.6007533,-2.6470597,-7.421372,4.083328,-3.2981005,-1.1128926,5.6677213,-1.4327039,0.5781687,4.738316,-1.9926748,3.7094312,-5.6823583,5.108546,-12.702143,-2.1735868,-4.437971,8.858458,-4.0891895,-11.237409,-1.157509,-3.7275672,6.053632,-13.646176,1.3692865,-0.02228536,7.5633216,12.194463,-11.301986,-11.284207,-9.432355,-9.544523,-11.60054,-12.4518,-11.93305,3.9096844,-5.397068,11.203302,1.6961702,7.9682455,-0.10496972,4.8605313,-11.776495,5.5469346,-5.929378,-11.439173,-2.1467443,0.18761963,-12.783108,-0.9235325,-8.743329,-10.706601,-0.5633946,10.218315,7.7154903,-4.1979375,-0.17337933,-12.014254,1.1246507,-9.11559,-7.0202475,3.13165,3.3497365,-4.5159173,13.185177,8.726469,10.986785,0.2944351,-4.308449,-8.1735735,8.431095,-14.056017,-2.2441132,3.4181468
6-O-PALMITOYLASCORBIC ACID,-12.171858,-10.208115,-8.294356,-6.858053,-7.4926953,11.894939,-6.810309,-11.696876,-7.72072,-11.494864,4.5342193,10.014565,-3.406526,10.414816,9.09006,4.6172724,3.9961066,11.091888,-9.7201605,-9.934364,7.6341996,8.76114,13.237416,12.465436,9.556873,0.20023194,-3.7966278,4.0803566,-5.8206024,3.719265,12.273306,0.31511503,4.469973,-10.466715,-11.499701,-1.2066505,-7.582393,-7.2713523,-4.101515,13.370824,7.245804,10.02141,3.401515,5.047988,-10.352541,-1.6868949,3.80882,7.002327,-5.347015,-5.573062,7.1034346,-4.080586,-8.810246,-8.870093,-2.5267282,-0.6162696,-8.898095,3.6626148,-1.5258679,-3.3277001,6.8629804,2.43942,0.8069004,7.8741693,-2.4743598,6.180045,-4.0776587,8.737651,-8.311743,-5.1704607,-5.689905,5.654253,-3.3672771,-8.979393,-6.235027,-3.4871488,3.9172726,-10.897352,-2.5400708,3.4012225,5.502024,11.048901,-9.234821,-11.830159,-7.79857,-4.890475,-9.548342,-10.530663,-11.946978,-0.013023481,-1.505741,12.374293,2.0036619,9.666552,-4.7098694,6.5805936,-12.263814,3.7221723,-5.0852323,-8.71509,-1.4678676,-3.3801677,-12.085317,-4.9456224,-7.44258,-9.4908695,4.704588,7.184002,9.334065,-2.9190679,-0.41800198,-8.86267,2.9096682,-10.700833,-7.631521,2.562867,4.8968444,-3.6471872,12.454003,5.037004,11.562677,0.54002845,-6.9489503,-7.4185925,7.214146,-13.585112,-2.006468,1.2989436
ABACAVIR,-12.888174,-11.151122,-6.272453,-6.1354866,-9.075158,13.466261,-5.2297626,-9.522884,-8.915695,-10.4769745,1.1211233,7.4001293,-6.4380474,8.957865,9.71384,2.8848176,6.8785787,9.972973,-11.1280985,-10.7502365,9.128818,9.101074,12.63155,11.625713,9.316677,-3.8018436,-1.1359352,5.3875136,-6.410455,1.2818863,10.301465,0.66119814,4.663994,-11.068585,-11.972545,0.18253124,-6.6171145,-9.535402,-3.8950174,13.488226,5.0198097,7.2876606,1.9816159,2.8763714,-8.616784,-4.8730125,2.3603778,5.5110903,-8.209826,-3.706969,8.739796,-1.3632134,-7.49189,-9.498442,-3.3046927,0.24579477,-10.6352215,1.3266563,0.69251347,-4.591504,8.805205,2.6753104,-2.0989442,8.888142,-4.4429483,8.270023,-1.8009573,9.370076,-7.041924,-6.8595443,-7.812807,6.3706617,-5.505766,-6.2975936,-6.3460445,-1.3196629,1.4673188,-11.968473,-4.3678827,3.793251,4.041983,9.589814,-9.968766,-11.73344,-5.1527996,-6.188139,-8.397066,-10.225774,-11.686166,1.4222288,-2.022527,11.781501,0.75955963,10.331844,-4.771567,7.37331,-12.861945,1.0353918,-2.6234634,-6.9435825,-0.82275945,-5.438462,-10.525412,-6.172308,-9.334192,-5.713505,3.0923603,7.087967,10.655163,-0.45088103,0.96417004,-5.9055114,1.781047,-9.79405,-5.3589,1.905645,4.8878784,-5.434029,12.278021,2.4947197,11.396696,0.25299847,-9.095928,-5.452806,7.3687305,-12.843134,-0.7458918,-1.1991599
ABALOPARATIDE,-8.172304,-7.2756205,-9.117378,-8.010336,-5.040951,6.8445473,-10.014339,-15.6590395,-4.229142,-12.794078,7.3412533,12.860024,2.6471677,10.276969,3.7476606,7.9235034,-3.3337731,12.308642,-4.6612997,-8.07568,5.5650606,4.8421793,11.456342,12.237513,8.473742,8.301946,-6.8901043,1.541797,-1.0334458,8.973423,14.948386,0.55809295,0.8913243,-7.2776585,-9.543842,-4.845154,-8.123487,-1.6573597,-4.6397552,10.979539,12.128984,9.883106,5.8030953,9.277369,-13.124807,4.3656783,4.2385764,5.3435006,0.91038185,-6.30424,4.1377125,-8.908523,-6.516113,-5.8155017,0.12997518,-3.4303272,-3.6651163,6.5613546,-5.7549305,-3.9847572,3.1362543,1.9104233,4.249699,6.8915563,1.1912446,-0.20013008,-8.504694,6.651936,-10.455231,-1.4789027,-1.5373299,3.970932,-2.9810722,-11.905184,-1.5800426,-5.050205,6.002742,-7.6568017,-0.34005314,0.9496329,9.927762,10.260559,-9.005773,-11.410129,-10.767569,-2.716505,-8.780484,-10.644816,-11.515934,-2.6813393,-1.5001261,12.1445675,-1.166446,8.569678,-1.0230905,4.1595554,-9.16809,6.9329305,-7.189638,-10.218187,-1.8648407,3.023365,-11.795495,-0.20675781,-4.983266,-14.288269,3.9440184,5.790722,5.4867463,-4.7923,-0.6941639,-13.567205,3.1207743,-8.396883,-7.43129,2.7598772,0.8861543,1.9531629,10.634301,11.819565,11.521771,0.14281684,-2.2422912,-12.219463,6.1721663,-12.497604,-2.3595123,4.230958
ABATACEPT,-13.151608,-9.566162,-8.291058,-10.500836,-10.780306,11.381818,-6.446128,-11.912368,-10.942849,-12.011543,3.6540537,9.392423,-3.4829721,9.420529,6.9389725,5.070794,4.21919,11.731953,-9.917346,-13.542487,10.227045,8.13017,12.831229,12.252925,8.851433,-0.66119677,-3.4121149,3.830299,-2.3780155,2.2912617,12.649912,1.2521716,3.2256336,-9.521581,-12.806464,-1.9343361,-6.116311,-6.974087,-8.2929325,13.557758,9.914917,9.207492,3.5877588,6.0371456,-9.696919,-3.4351714,5.0115223,3.0479054,-3.4583287,-5.934819,9.654496,-1.8126135,-7.2075005,-10.688737,-2.546826,0.031172823,-9.228555,4.1046343,-3.206848,-7.1735163,9.005056,5.242009,-0.6924658,11.401477,-5.4150763,5.648531,-4.0691166,11.719578,-6.3071766,-9.531244,-7.597906,4.4865136,-6.917116,-9.024187,-6.751094,-1.2428148,2.0666785,-11.124028,-5.8897486,3.685931,6.7364006,9.350386,-10.521164,-12.147927,-7.6879115,-2.398871,-5.897628,-11.978878,-13.303838,-0.9611422,-0.8572365,14.229689,-2.3436306,12.178294,-5.816465,8.194127,-13.741878,2.4352362,-1.8910166,-5.5184345,0.15371029,-3.8590844,-10.661946,-3.5153627,-8.065437,-9.524036,4.5278482,5.8770094,10.389141,-0.42758295,0.15206441,-6.6474166,2.6086855,-8.237676,-4.0045314,1.8937093,3.7941113,-2.5575948,10.974085,5.3447905,11.867186,1.5148741,-9.005444,-9.045968,9.350966,-14.928451,-1.1745418,0.6161288
ABEMACICLIB,-12.411692,-9.839571,-7.971202,-8.330213,-8.073051,11.406318,-5.8732967,-11.592556,-9.655482,-11.694706,4.607997,9.145363,-2.8585253,9.786614,7.606987,4.2865148,3.697516,11.69994,-9.6011,-11.7724,9.260957,8.538267,12.939048,12.059776,9.077861,0.7721641,-3.8637617,4.1992774,-4.725992,3.2297745,12.752302,-0.4111494,3.2849143,-9.936438,-11.243572,-0.835271,-6.1017227,-6.9273453,-6.366844,12.985775,8.376112,10.588518,2.55753,5.970626,-10.303495,-2.5540998,3.8859506,4.870552,-4.0801215,-5.32419,8.496003,-3.4397569,-9.335943,-8.720001,-1.5659509,0.50320405,-9.325065,3.4498086,-1.6154447,-4.9023542,7.05346,4.6756234,0.2815691,9.639537,-3.144278,5.717535,-3.749454,10.015472,-6.915534,-7.024581,-5.4938607,5.259704,-3.8488462,-8.807216,-6.784542,-3.7726874,2.7673965,-10.134876,-4.6146936,4.024724,5.673854,10.077165,-8.968401,-12.299806,-7.586131,-2.7069588,-7.728372,-10.322491,-12.156909,-1.042729,0.072821386,13.056679,0.7480808,10.301636,-5.3841043,6.536214,-13.029262,2.7923121,-4.7041206,-6.980625,0.11384836,-3.9001281,-11.317543,-5.1118774,-7.1219068,-9.594265,6.14771,5.810101,10.109745,-1.4162319,-1.494831,-7.602957,4.1390095,-10.329995,-6.583287,1.3267623,4.0363884,-2.6698234,11.80422,4.904993,11.889505,0.007906385,-7.4582944,-9.034407,7.160371,-13.610861,-0.8531221,0.60138464
ABIRATERONE,-11.710793,-8.016185,-7.472851,-8.417639,-5.5508556,9.39847,-2.9882517,-8.569375,-10.8114195,-8.714099,6.1448336,7.029688,-2.1545534,8.92784,6.0114007,2.7109044,3.742515,11.312613,-9.126377,-11.452126,8.69911,7.66222,10.73355,9.634718,8.0123415,1.9401911,-4.772041,3.0053673,-4.8633513,2.278739,11.418196,-2.528089,3.1547797,-8.853865,-8.248565,0.7364348,-3.4037113,-5.824957,-7.9963946,10.358215,7.285738,12.674727,0.1351962,5.3511066,-8.343442,-2.9637125,3.8230448,3.8616982,-2.1933832,-4.8475685,8.000017,-2.432305,-12.055817,-6.3148255,-0.29639527,2.8878686,-9.05731,2.8770595,-0.30687732,-3.8590467,5.001482,7.245802,1.3103305,9.31818,-1.8444859,5.611393,-2.1790884,10.048115,-3.3131008,-7.305692,-3.2123177,3.231372,-0.14192507,-7.138852,-9.312529,-5.948078,1.8247031,-6.252558,-5.8200583,5.839087,3.096886,8.583827,-4.9889107,-11.02282,-6.35487,1.8007051,-5.884205,-6.854145,-9.836488,-3.5188255,4.0264883,11.591114,3.1579685,8.433413,-7.620713,5.128505,-11.76715,1.8367,-5.902477,-4.5844736,1.6819712,-5.5683074,-9.833071,-7.224339,-3.858029,-8.925596,10.757774,2.6986938,9.75108,-0.91241217,-4.3764186,-4.9946265,6.933145,-11.203758,-7.7063484,-0.36192247,4.372801,-1.4136678,9.861415,2.0255392,10.316222,-0.9258565,-6.5352225,-8.814405,4.4097943,-11.13998,-0.051082607,-0.025713861
ABROCITINIB,-13.9094925,-10.081638,-7.594922,-9.856555,-11.2667675,12.316886,-5.9416127,-9.866712,-10.837173,-9.89707,1.7932098,8.230807,-6.4203506,9.276413,7.7802043,4.4519253,6.6637363,11.189967,-11.410075,-12.980038,9.7926655,7.729245,11.729649,11.479174,9.430137,-3.4555063,-2.386426,3.5317945,-2.923472,1.0702829,10.762718,2.165937,4.751693,-10.515954,-12.969855,-1.5459701,-6.320074,-8.511112,-7.6841583,13.333323,7.8448505,7.373014,2.9759111,3.4316897,-7.979555,-4.7928023,4.3467493,3.3052058,-5.7589626,-4.995387,9.5012865,-0.009162143,-6.414074,-10.855633,-4.0784483,-0.09026778,-9.777164,3.0530074,-1.5760708,-7.2910547,10.07707,4.5528984,-1.543873,11.298198,-5.9191957,7.570988,-2.8439398,11.913595,-5.2829704,-9.572182,-9.151272,3.8319843,-7.4690514,-6.964289,-7.668393,0.5000135,1.0774634,-11.094639,-6.234324,4.2888455,5.3000956,8.756165,-10.3337755,-11.620434,-5.9169693,-3.2735734,-5.892657,-11.21339,-12.774296,-0.7354397,-1.3241405,13.513796,-2.1471648,12.43035,-6.546349,9.130213,-13.115106,1.3102366,-0.44910607,-5.0876155,-0.76363474,-5.2785177,-9.973963,-4.9633102,-8.712566,-6.990941,3.8883367,5.866776,10.504105,-0.007481441,1.927721,-5.162775,1.264781,-8.164663,-3.6626048,2.531818,4.831337,-3.7155852,10.870061,3.1361382,11.463258,2.0158587,-10.327009,-6.334429,8.973667,-14.066869,-1.4852365,-0.62596536
ACACIA POLLEN EXTRACT,-12.052581,-11.443382,-5.8912053,-6.1447906,-7.866028,12.976893,-5.740724,-11.738474,-8.979357,-12.301788,1.9191,7.872506,-4.0520935,8.863476,8.093081,3.0887926,4.2436485,11.356163,-9.837173,-11.317062,10.373453,8.821578,13.287668,12.287296,9.295652,-0.13745269,-1.7416836,6.1545887,-6.2797832,3.571857,12.789403,-1.0463095,2.3300767,-10.66824,-11.275654,0.25845328,-6.147664,-8.474784,-4.111957,13.481174,6.785041,8.366957,1.5030929,5.4813213,-11.095181,-3.729327,1.3583026,4.607784,-6.9151893,-3.038537,9.226204,-3.8404527,-8.653644,-7.772567,-0.8381743,0.5872045,-10.525129,1.0227956,0.66604185,-5.18432,7.315206,3.814302,-1.7806245,9.486775,-2.648325,6.426856,-2.5857792,9.059006,-8.471576,-5.8088417,-5.5148473,7.5897803,-4.911785,-7.200636,-4.6558657,-3.8902907,1.4716799,-11.40965,-4.6972075,3.472594,5.47605,9.710423,-10.3208,-13.281967,-6.0106134,-5.62439,-8.901653,-10.20728,-12.125454,0.60098606,-0.80606025,12.217782,0.19982196,9.960875,-3.0090494,5.609743,-13.364958,1.1564677,-5.0142026,-7.7456274,0.54929644,-3.843669,-11.077315,-6.0321555,-9.347882,-7.518013,4.2238393,6.279182,11.133295,-0.030252535,-0.7178328,-7.706064,3.8989305,-10.678129,-5.981074,0.40020406,2.62639,-3.6372406,12.976849,5.005655,12.939299,-1.8496137,-7.5124974,-9.059893,6.196897,-12.673447,0.8580045,-1.5798106
ACAI BERRY EXTRACT,12.791826,3.5240064,9.165232,18.350515,14.749277,-4.857138,6.686418,7.0854716,12.876663,3.745151,-2.6040409,-8.281866,5.6490955,-7.5501065,0.69652086,-8.244667,-4.609832,-11.310692,9.270958,15.240575,-8.032987,-0.09836072,-4.3885403,-7.0862103,-7.1967845,2.0969367,5.417085,4.1530023,-9.297586,-0.040170982,-7.978753,-7.1221576,-4.3807077,5.783624,12.037873,6.9516993,3.8049474,2.886517,16.882479,-8.357012,-13.624562,-4.1497035,-5.2179585,-2.8343117,2.669341,2.9830327,-9.013862,4.4136868,-3.0271719,7.0499997,-8.249286,-4.821088,0.20343052,11.720854,6.098773,1.7819033,3.5699139,-7.490926,7.898522,13.657824,-11.20141,-8.290308,-0.6730835,-15.132836,8.506683,-3.550867,5.1260524,-16.134527,-2.2544084,14.51776,11.148057,6.200849,11.711529,5.963255,9.531938,-7.1321235,0.6195076,4.463703,9.875967,-4.603352,-7.3970256,-3.024498,8.150956,7.1788225,5.788976,-6.50616,-3.8185658,10.445165,11.897142,7.65007,-0.78973174,-14.252856,10.882904,-15.266666,10.266007,-12.336749,8.949654,-1.686541,-7.214322,-2.3088522,1.330552,3.1708364,4.779958,-0.033768654,4.1598268,7.871389,-4.5836124,-0.07443382,-6.230554,-1.1039522,-5.7731285,1.1579744,1.8046739,0.102805205,-2.942209,-4.3152685,-3.4491055,-2.8308492,-2.7221975,-3.5836039,-7.780966,-7.357758,11.254128,5.80967,-10.964135,13.017716,3.9418962,-1.0076762
ACAI EXTRACT,-13.145861,-8.567292,-8.240011,-11.488296,-12.479721,10.744053,-5.920755,-10.8157625,-11.597351,-11.412565,2.9600759,8.744598,-3.8480008,8.512494,6.7473264,4.9872365,5.0172462,10.448909,-9.758009,-14.138031,10.170523,7.9920535,12.19301,11.515979,7.8110323,-2.7367482,-2.7135074,3.435636,-0.81338865,0.3711526,11.211567,2.4935632,3.513125,-8.462169,-13.364657,-2.280415,-5.5709906,-6.7958536,-9.323333,13.26085,10.016707,7.9963026,4.1971335,5.3716083,-7.975904,-4.373145,6.180543,1.7686687,-2.7659194,-6.56735,10.05241,0.2873021,-5.359534,-12.228226,-3.5701632,0.064717114,-8.871089,4.525321,-4.3819714,-7.922625,10.253079,5.3387265,-1.5022684,11.82163,-7.607717,5.7051334,-3.6811967,12.410128,-4.917289,-11.622095,-9.157923,3.5720255,-8.580715,-8.790929,-7.0779157,1.0135047,1.5320127,-11.547104,-6.440329,3.32758,6.5166574,8.40144,-10.739773,-10.781569,-7.326769,-1.867909,-3.8622112,-12.59319,-13.256892,-0.33216244,-1.6419256,14.186584,-3.9314768,12.78611,-6.5503483,9.272954,-13.72893,2.0430262,0.8252198,-3.5917854,0.27470353,-4.3002386,-9.454751,-1.9856691,-8.038146,-8.704223,3.0902624,5.88373,10.038078,0.29188845,1.0355786,-4.693958,1.197239,-5.9986115,-1.7143325,2.3271127,4.193437,-3.0725465,9.448358,4.4557443,10.473423,3.1422772,-9.985004,-7.7259746,11.010253,-15.30485,-1.7284718,0.9822469
ACALABRUTINIB,-10.606632,-6.3081627,-6.797183,-11.477838,-13.0386915,8.518365,-3.4241405,-10.656749,-12.8305235,-13.898282,3.267097,6.737859,0.4914971,5.232224,5.2253847,3.2927234,2.6980433,7.4816685,-6.308217,-15.372839,11.660452,9.360294,12.795027,10.39861,3.7469034,-2.5245051,-1.1238804,5.34066,0.5738251,-2.0811224,10.711052,0.9911617,0.006650418,-4.5039597,-12.322191,-1.0190296,-2.475728,-4.7306137,-10.246887,12.237873,10.974083,8.353331,4.001963,8.193504,-7.4677043,-5.4355135,6.986052,-1.462697,0.6738236,-7.1136155,11.6577015,1.1216352,-4.2831483,-12.921072,-1.1533742,2.0898604,-8.59963,4.352655,-6.4870224,-7.9054117,9.688941,6.8736477,-3.3150616,11.775406,-10.248228,2.9940124,-2.8386757,11.64805,-3.8702667,-14.560538,-7.96448,5.197171,-9.391485,-9.946124,-5.069567,0.681965,0.78787845,-12.242096,-7.2297587,1.6601719,6.7345324,6.7014565,-10.527866,-9.086284,-7.672111,-0.33538866,-0.24968122,-13.151551,-12.46093,2.062295,-1.3869473,13.451808,-5.634162,11.516525,-5.2307124,7.6298575,-14.777665,1.2120323,2.3217757,-0.17397425,3.767624,-3.7454333,-7.3378196,1.8154713,-7.261514,-8.976242,1.5672034,5.465317,10.005934,2.5912466,-2.1373632,-2.0337954,2.243918,-2.6950812,2.0191433,-0.05549535,2.1813028,-3.1640658,6.990015,4.9542575,8.229898,2.8344066,-8.8990965,-9.7202015,12.653097,-15.400297,0.113247186,1.8255173
ACAMPROSATE,-11.345298,-10.83278,-7.954492,-4.8040066,-4.6886826,11.751841,-8.582331,-11.7640505,-4.346324,-9.352308,4.0660744,10.821042,-4.72902,11.58754,8.560966,5.567121,3.3181486,12.2322855,-9.897219,-6.7260227,5.3039346,6.4049435,11.486139,12.181225,11.421791,2.2841628,-4.7804456,2.63474,-6.6354227,6.941491,12.2047825,0.60617673,5.3065276,-11.935589,-10.164626,-2.155703,-9.335448,-7.16399,-1.4718865,12.289684,5.943455,8.600256,3.1996717,3.5592864,-11.069094,0.7600876,1.681501,9.057899,-7.0089154,-3.9016063,4.312457,-6.432273,-8.684172,-5.8105874,-2.7414267,-2.6298022,-7.417255,3.1527812,0.3489499,-2.287014,5.0249286,0.2579972,2.5825014,6.0435095,1.5380505,6.1423144,-5.0129294,6.77667,-9.798106,-0.15353248,-4.1666737,4.846078,-1.6052711,-7.604692,-5.0135784,-4.2953143,4.6111846,-8.843019,-0.55633026,3.4480257,5.594739,11.296128,-8.45589,-12.209759,-7.1109776,-6.371365,-12.298667,-8.632574,-10.863401,-1.588245,-1.7116048,10.977762,3.333474,8.517735,-3.1472583,5.567503,-9.484324,4.495617,-7.4395146,-11.741372,-3.8781934,-1.7567272,-12.663208,-6.768754,-7.1588993,-8.969025,4.8516197,6.859931,7.7081504,-4.7885795,1.443451,-11.701088,2.3306491,-12.415681,-10.359762,3.6232252,4.5107546,-2.353901,13.432146,5.934482,12.454322,-0.5824245,-5.2916183,-6.5004687,4.0348916,-11.28439,-2.5578692,0.69963515
ACARBOSE,-1.1215518,-6.8012505,1.1456819,5.9763064,1.7223568,7.5093746,2.0249348,-7.1858654,-2.393738,-13.523382,1.926997,0.46301666,5.315185,0.7810215,7.676447,-4.5054927,-1.3533915,0.83771145,-0.05118909,-2.947281,6.882965,11.464496,12.134513,6.869274,-0.011939045,1.89934,3.021916,11.491934,-12.0330105,0.53773034,7.491011,-8.334957,-4.2459226,-2.7339637,-2.1400304,6.945877,-0.05445371,-4.32674,5.854726,7.307376,-1.1264378,8.061203,-2.4086123,7.392748,-9.223818,-2.973915,-3.2045753,4.859298,-4.615098,0.24537054,5.7691903,-6.5947833,-9.120168,-1.0211365,6.1772585,4.681817,-8.456001,-3.644013,3.405596,4.881362,-1.0950572,0.54929864,-3.7203927,-0.7327428,-0.019479461,1.2538127,1.6127024,-2.4804997,-8.766724,0.21570528,3.7103176,14.085691,3.281771,-5.567736,2.9391034,-10.2608795,1.7386827,-9.485577,1.0494689,-0.9724266,0.51740575,6.7434306,-4.1284003,-7.0172825,-3.370965,-7.6225047,-7.921741,-4.002384,-3.5447855,8.424036,-0.44445515,2.4311984,7.1103783,-1.8139095,4.3934245,-4.5135465,-9.398659,-0.29179674,-9.328532,-5.7957735,5.6991343,-1.7287563,-6.307368,-2.3240209,-5.1924458,-3.5836813,0.9982233,6.16959,7.385446,1.3222839,-9.727198,-4.16455,7.3541746,-8.101028,-4.9964123,-5.399863,-1.0420667,-6.0308194,9.124447,2.8016062,5.3631687,-7.175312,1.2006869,-8.025801,0.92713106,-4.851393,5.370402,-0.49012733
ACEBUTOLOL,-11.865855,-9.51825,-9.967943,-6.496769,-4.4987345,10.368927,-9.806225,-10.9880905,-3.5700538,-6.715885,5.775734,12.434871,-5.519666,13.110184,8.088966,7.3985887,3.5305827,12.933414,-10.4448595,-5.736254,2.7956412,4.5807815,9.783467,11.589131,12.36256,2.7899833,-7.0395565,-0.5703198,-4.8673277,7.5515013,11.424349,2.4545028,7.5703583,-12.133817,-10.06652,-4.104737,-10.46732,-6.057086,-2.705736,11.378167,6.650079,9.1013565,4.4822187,2.2089427,-9.70984,2.5824413,3.5731564,10.125635,-5.619043,-5.457944,2.2345688,-5.9718356,-8.367362,-6.040058,-4.6465893,-3.9961107,-5.4627433,5.3487005,-1.0829711,-2.0396502,4.83884,-0.2291731,5.165076,5.59249,2.279518,6.1608973,-6.3120394,7.433478,-8.464319,0.45884255,-4.647988,1.384569,-0.66972744,-7.8792524,-7.0628605,-3.1553662,5.9051037,-6.79996,0.32594496,4.122317,5.5657797,11.5198145,-7.080032,-10.978893,-7.8378654,-4.445763,-12.116174,-8.0718975,-10.54146,-4.0457687,-1.4623382,11.158831,3.8477788,8.909058,-5.298359,6.94353,-7.6010714,6.1850452,-6.8633437,-11.982734,-6.101158,-1.4531188,-12.902864,-6.7420626,-5.1764846,-10.063301,6.173886,6.2471304,5.8732204,-6.999882,2.9376612,-12.312719,1.2119948,-12.242129,-11.581759,5.751031,6.2450814,-1.1383023,12.319322,5.58336,11.547588,1.6228399,-5.267965,-4.7207794,4.040873,-11.25822,-5.1089277,2.288079
ACECLOFENAC,-12.90055,-10.076488,-8.495975,-9.424133,-9.014937,11.457889,-7.555292,-12.387648,-9.207126,-11.249828,4.064442,10.275154,-3.8189425,10.472515,6.961615,5.6929545,3.6335752,12.681137,-10.085376,-11.893988,8.977006,7.2156806,12.3857975,12.477912,10.077378,1.0100846,-4.328489,3.1326861,-3.2255287,4.3558497,13.178062,1.0828295,3.7790484,-10.487551,-12.15082,-2.385003,-7.2350717,-6.8723154,-6.8460407,13.27511,9.454594,9.2818985,3.5366654,5.6347504,-10.567556,-1.8356409,4.067995,4.6530375,-4.2226276,-5.362275,8.137368,-3.56189,-7.893774,-9.051695,-2.4646304,-0.9219264,-8.584415,4.064666,-2.2977955,-6.272125,7.778269,4.155924,0.63405955,10.350075,-2.9295065,5.616599,-4.742797,10.705602,-7.4516296,-6.676401,-6.435495,4.2738442,-5.4163194,-8.788973,-6.3651633,-2.3907487,2.8460305,-10.1184225,-4.5920544,3.8372588,6.846653,10.015781,-10.037291,-12.653003,-7.7923436,-3.1314273,-7.8927655,-11.0723095,-12.930981,-1.9389374,-0.7484926,13.716374,-1.019944,11.4924135,-5.1279697,7.50819,-12.538033,3.2158237,-3.8647635,-7.595606,-1.1179802,-2.974726,-11.525388,-4.6999836,-7.7619743,-9.934494,5.2033777,5.838915,9.697106,-1.830409,0.64212006,-8.673256,2.8099518,-9.786035,-6.1735563,2.4225657,3.7581632,-1.8430018,11.884298,6.0642767,12.618476,0.75471425,-7.8942266,-8.97163,7.614294,-13.99992,-1.5773861,0.558675
